ID,Borough,Ward,Constituency,Turnout,Ward Level Electorate,Winner,Sadiq Aman Khan - Labour Party,% Children aged 0-15,% Working-age 16-64,% Older people aged 65+,Median Age 2013,Population density 2013,% BAME 2011,% Not Born in UK 2011,General Fertility Rate 2013,Male life expectancy 2009_13,Female life expectancy 2009-13 ,% children in reception obese 2011_14,% children year 6 obese- 2011_14,"Rate Ambulance Incidents per 1,000 population - 2014",In employment (16-64) 2011,Number of jobs in area - 2013,Rate new migrant workers - 2011/12,No properties sold 2014,Median Household income 2012/13,% semi-detached houses 2011,% Households Private Rented 2011,% dwellings CT bands A or B 2015,"% dwellings CT bands F, G or H - 2015",Rate Claimant Housing Benefit 2015,Rate JobSeekers Allowance 2015,% dependent children in out-of-work households 2014,% Households No adults Employment dependent children 2011,% Lone parents no employment 2011,Average GCSE capped point scores 2014,% No qualifications 2011,% Level 4 and above qualifications 2011,Crime rate 2014_15,% area that is open space - 2014,Average Public Transport Accessibility score 2014,Turnout at Mayoral election 2012
579,Hammersmith & Fulham,Avonmore And Brook Green,West Central,"2,786","6,751",Zac Goldsmith,1082,12.23446105,76.75059009,11.01494886,33,13722.2,35.5,52.2,37.56756757,79.39850395,84.72468592,11.05263158,25.32467532,96.27067162,6573,11300,66.14583333,164,43350,1.6,41.4,7.933884298,25.45454545,11.12509682,1.944652206,12.7027027,3.007518797,42.03389831,343.1041667,9.3,54.5,70.50490075,8.770797379,6.03902444,37.52901024
580,Hammersmith & Fulham,College Park And Old Oak,West Central,"1,848","4,953",Sadiq Aman Khan,997,19.53475336,72.29073244,8.1745142,32,2897.1,50,45.7,58.11320755,74.5957254,83.4542997,12.80487805,21.84300341,168.1566624,4075,15400,62.96296296,57,30890,12.8,18.3,19.16010499,1.57480315,18.37678722,4.254854899,27.27272727,9.553620033,54.01301518,317.3738318,23,31.9,115.6913516,43.77921557,4.890492559,34.82765491
581,Hammersmith & Fulham,Fulham Broadway,West Central,"2,481","6,465",Zac Goldsmith,891,14.42674056,75.56286803,10.01039141,32,16000,29.9,43.9,44.92753623,77.89686327,80.69641094,8.292682927,20,152.7947969,6064,4300,56.7251462,191,42130,3.1,32.8,10.90225564,27.44360902,14.18826739,2.067381317,18.91891892,3.999196141,47.27272727,294.339,14.8,47.7,95.20760929,3.082933278,5.375265869,36.65485681
582,Hammersmith & Fulham,Fulham Reach,West Central,"3,015","6,733",Sadiq Aman Khan,1294,13.06004912,78.42805116,8.511899721,31,12777.8,30.5,43.6,40,79.64483596,82.34655783,12.12121212,21.11111111,122.1870764,6331,7200,85.29411765,232,42010,3,31.2,9.631147541,30.94262295,9.52330283,1.642164529,15.29411765,3.764420158,49.81549815,343.0671642,11.7,51.6,98.6065501,20.91851486,4.176905245,38.4764812
583,Hammersmith & Fulham,Hammersmith Broadway,West Central,"2,902","6,802",Sadiq Aman Khan,1403,16.26731866,73.36593317,10.36674817,32,10954.5,33.9,40.5,40.625,77.15934655,80.57523085,8.727272727,22.99270073,213.8332032,6161,31300,68.47826087,124,39500,3.7,29.8,7.387387387,21.44144144,16.36307183,2.430610005,20.88888889,5.270218475,50.72115385,325.3680851,15,45.3,224.8555895,9.144903326,5.96747849,38.35294118
584,Hammersmith & Fulham,Munster,West Central,"2,670","6,516",Zac Goldsmith,721,17.06857911,74.03854774,8.892873151,32,18250,19.3,38.3,50.88235294,79.81485325,85.52834734,10.2739726,19.49152542,77.66990291,6462,2200,60.36585366,211,50240,3.3,35.2,2.794411178,36.52694611,7.555854946,1.164054012,9.25,2.789256198,49.04761905,279.8714286,9.7,56.9,64.54613095,8.506953419,3.701931161,37.24970554
585,Hammersmith & Fulham,North End,West Central,"2,775","6,691",Sadiq Aman Khan,1259,12.81057129,80.45576832,6.733660389,31,20083.3,34.2,47.9,35.12820513,79.17035141,81.67060627,8.035714286,25.98870056,106.1073411,6805,4900,79.78723404,140,39510,1.6,40.7,12.21640489,11.69284468,13.20986391,1.795977011,23.71428571,4.163662581,48.98550725,300.0387387,11.2,52.6,64.62035541,10.65409319,5.236870524,38.86149077
586,Hammersmith & Fulham,Palace Riverside,West Central,"2,198","4,234",Zac Goldsmith,525,18.23444284,66.4386265,15.32693067,37,5000,15,34.1,51.11111111,84.44785457,84.7768967,9.090909091,12.67605634,100.4572351,3720,3500,48.14814815,101,53330,13.6,25.2,1.169590643,47.66081871,6.429664909,1.071237279,5.161290323,2.128315854,36.75213675,309.3261905,9.9,56.2,90.78553955,54.69724574,3.726918037,48.00814848
587,Hammersmith & Fulham,Parsons Green And Walham,West Central,"2,629","6,035",Zac Goldsmith,598,19.25482981,69.5676173,11.1775529,34,11944.4,17.8,38.2,60.35714286,80.59381764,85.51878419,9.090909091,23.37662338,97.45523091,5716,7400,46.40522876,175,55720,5.9,29.4,5.349794239,51.85185185,8.460176991,1.130828114,7.346938776,2.641752577,56.39534884,321.262963,9.5,56.4,124.7746466,9.827255614,4.671401069,40.31755915
588,Hammersmith & Fulham,Ravenscourt Park,West Central,"3,222","6,097",Zac Goldsmith,1178,17.68825027,70.12550018,12.18624955,35,9000,26.7,37.3,54.11764706,77.38656929,81.93998201,7.666666667,13.10679612,139.8795296,5531,4800,26.81564246,222,45510,12.1,31,12.09213052,40.30710173,10.28746039,1.852475581,12.55813953,4.170989832,50,339.5204301,9.9,55.1,101.104503,16.29490069,4.043433565,46.49314214
589,Hammersmith & Fulham,Sands End,West Central,"2,816","7,526",Zac Goldsmith,1000,18.86862122,72.57957315,8.551805627,32,9321.4,30.6,39,51.42857143,80.08484335,84.54994736,14.54005935,27.47252747,99.06396256,6518,7000,44.71153846,319,44170,2.5,26.5,2.601156069,39.45086705,13.85853368,2.668089648,21.69811321,6.007820832,47.14548803,321.3060606,12.8,47.6,69.64551217,24.99687777,3.401712943,34.81079651
590,Hammersmith & Fulham,Shepherd's Bush Green,West Central,"2,923","7,155",Sadiq Aman Khan,1540,16.18100524,75.84798027,7.971014493,32,11318.2,40.1,47.2,47.73333333,76.73504334,82.95659895,10.6918239,28.07692308,199.2903607,6797,16100,85.14285714,159,36430,3.6,34.8,20.58319039,13.37907376,18.11094453,3.955037469,21.59090909,5.259365994,49.53917051,331.8721154,13.9,46.5,281.4444808,9.673977137,5.571161596,36.64962643
591,Hammersmith & Fulham,Town,West Central,"2,513","6,439",Zac Goldsmith,743,17.85871382,74.29400897,7.847277206,31,15928.6,22.7,40.5,41.69014085,82.45482626,85.89626196,12.5,24.34210526,83.89478542,6512,7000,57.48502994,166,47940,3.2,37,4.4921875,33.203125,9.930508855,1.956947162,13.95348837,4.603528696,53.7704918,333.8576923,9.4,57.9,100.729927,0,4.629092277,37.6430376
592,Hammersmith & Fulham,Wormholt And White City,West Central,"3,202","7,761",Sadiq Aman Khan,1843,21.47631502,69.10781749,9.41586748,31,14944.4,50.6,45,63.33333333,79.07711608,86.02423179,10.4743083,28.21100917,107.0400622,5694,1000,60.10928962,142,31860,10,18.6,40.42145594,7.85440613,19.8666932,6.054411071,29.86111111,11.10889906,54.83870968,308.505036,21.5,32,71.89344634,4.574757891,3.238615553,38.93091276
593,Kensington & Chelsea,Abingdon,West Central,"1,787","4,219",Zac Goldsmith,379,16.1682243,70.53271028,13.29906542,36,16916.7,32.6,59.6,51.2,86.46477229,85.52962205,,,99.94783516,4823,6900,71.09375,303,54690,3.4,45.2,4.504504505,65.94594595,6.120157215,1.020597513,4.358974359,3.338898164,50.27932961,356.9666667,6.3,59.2,83.17031536,5.881167179,6.503208504,31.65330279
594,Kensington & Chelsea,Brompton And Hans Town,West Central,"1,417","4,278",Zac Goldsmith,230,14.22157369,71.16399147,14.61443484,37,8700,24.4,61.7,39.53488372,86.39847868,86.56927215,,,156.8605308,4465,24800,57.35294118,151,64320,1.8,47.6,2.508361204,79.76588629,4.51498153,0.904363554,5,1.743567935,46.31578947,355.6,6.6,57.4,185.4774111,10.78698573,6.795763773,27.66703176
595,Kensington & Chelsea,Campden,West Central,"1,696","4,184",Zac Goldsmith,290,16.89969605,69.49544073,13.60486322,37,8944.4,21.4,52.8,64.87804878,86.10198234,89.46324247,5.194805195,21.42857143,108.7991296,4206,7700,40,157,65500,4,39.8,0,77.16186253,4.059375947,0.720634158,2.1875,1.6318205,49.36708861,291.1,4.5,62.4,124.7167554,27.81757273,6.827236603,33.23595506
596,Kensington & Chelsea,Chelsea Riverside,West Central,"1,899","4,873",Zac Goldsmith,575,14.40677966,73.38266889,12.21055144,36,20625,34,44.4,49.30232558,80.60670216,85.21432652,14.04352089,22.0407763,162.6400996,4457,4200,45.08196721,106,43560,1.1,28.1,6.277056277,24.24242424,21.2957497,3.430531732,18.92857143,4.440375372,47.5308642,311.0990099,13.1,48.6,172.2007868,10.49679022,5.37673982,31.82608696
597,Kensington & Chelsea,Colville,West Central,"2,043","5,172",Sadiq Aman Khan,935,15.02728927,67.27713766,17.69557307,39,13250,32.5,44.4,43.88888889,81.89151543,86.93064531,11.01694915,21.13821138,145.3217479,3470,3600,28.03030303,101,43920,3,20.9,4.176334107,37.3549884,21.18895303,3.32594235,21.48148148,5.162094763,54.89361702,311.6586538,15.4,41.2,89.47646447,29.31710769,4.745497203,35.11434932
598,Kensington & Chelsea,Courtfield,West Central,"1,507","4,389",Zac Goldsmith,217,12.8495926,76.45892975,10.69147765,33,17700,24.8,61.4,47.08333333,91.94433879,87.68931212,,,76.34613232,4535,4800,78.94736842,161,61810,2.1,48,3.832116788,71.71532847,6.343588347,1.65994783,2.068965517,1.465762415,49.43820225,344.0823529,3.8,58.7,108.9680096,13.37289092,6.876839129,24.94860774
600,Kensington & Chelsea,Earls Court,West Central,"1,818","4,894",Zac Goldsmith,498,12.10040764,78.07337481,9.82621755,34,18100,35.4,61,44.4,78.37910369,85.70543121,6.395348837,19.49152542,145.7832704,4973,5300,84.7133758,172,44100,0.7,43.8,7.262569832,29.79515829,17.32335172,2.997002997,11.2,2.492906364,42.21105528,359.2344828,8.4,53.3,110.3944653,9.98090827,7,27.87570416
601,Kensington & Chelsea,Golborne,West Central,"1,812","4,912",Sadiq Aman Khan,1048,17.42851179,71.47777082,11.09371739,35,10111.1,52.1,46.1,48.69565217,77.42677583,83.13130309,13.26099792,20.57791126,190.4168555,3768,5300,40.29850746,62,30100,1.6,17.4,29.67032967,5.274725275,29.46866676,6.549232159,29.21052632,8.771929825,56.18448637,314.427027,22.5,32.1,130.8844271,34.57264254,4.469176968,29.31421662
601,Kensington & Chelsea,Golborne,West Central,"1,812","4,912",Sadiq Aman Khan,1048,13.92190153,69.43972835,16.63837012,39,14416.7,23.5,55.6,38.0952381,85.39620033,87.79809043,,,96.03364019,4424,8100,59.3495935,176,58100,1.8,43.3,1.408450704,61.65884194,7.431693989,0.910539495,8.461538462,2.311435523,51.49700599,337.7888889,9.2,55.1,188.2736689,8.463846192,6.571434538,27.74491682
602,Kensington & Chelsea,Holland,West Central,"1,632","4,189",Zac Goldsmith,449,18.62924547,67.73439089,13.63636364,37,9600,32,56.7,56.88888889,86.64714441,92.887627,12.01256347,16.02931357,74.38016529,4586,3100,66.40625,167,54770,4.7,38.2,2.976190476,64.28571429,7.597942224,1.591680815,6.585365854,4.212413175,63.92694064,365.3559322,7,58.8,70.76253636,27.73693231,5.96680763,31.79190751
603,Kensington & Chelsea,Norland,West Central,"1,457","3,124",Zac Goldsmith,351,18.31308733,64.4969058,17.19000688,39,12214.3,25.6,40.7,61.08108108,83.17118993,86.29284139,,23.02988087,128.8083755,3961,4600,38.13559322,110,53430,6.6,23.6,7.294117647,42.58823529,16.18879577,2.493143854,15.71428571,4.342552159,55.20361991,323.0333333,14.2,51.2,97.18954429,15.36938972,5.408944237,35.88709677
604,Kensington & Chelsea,Notting Dale,West Central,"1,985","5,127",Sadiq Aman Khan,1072,19.05884765,67.2339553,13.70719705,36,15750,42.7,41.6,52.44444444,77.44338835,85.49442357,,23.86295751,125.5576801,4036,5300,33.6,55,36690,3.6,16.5,17.9245283,15.56603774,25.59307843,4.176334107,28.63636364,8.455793785,55.50935551,330.35,19.4,37.2,99.27880603,9.309543527,4.163633722,35.26495726
605,Kensington & Chelsea,Pembridge,West Central,"1,173","3,046",Zac Goldsmith,315,13.97849462,73.75307682,12.26842855,35,15100,22.1,51.2,50.25641026,83.69717807,84.60281019,,,134.1531582,4288,3900,90.07633588,124,55710,3.9,43,6.650831354,54.63182898,8.394627438,1.510925151,5.2,2.204764318,49.57264957,385.5714286,6.2,60.8,177.9423983,11.8523011,6.973113541,30.60388946
606,Kensington & Chelsea,Queen`S Gate,West Central,"1,269","3,773",Zac Goldsmith,243,14.82225346,74.81421972,10.36352681,34,16166.7,28.7,63.2,47.54716981,86.63534326,89.76747172,,,84.27205101,4971,13300,88.43537415,192,63630,4.1,48.6,2.288732394,80.80985915,2.709514808,0.824402308,1.212121212,1.47601476,45.78313253,376.825,3.8,61.7,87.95514813,5.824090935,6.041269032,26.61686652
607,Kensington & Chelsea,Redcliffe,West Central,"1,746","4,625",Zac Goldsmith,367,15.3464813,72.55092144,12.10259726,36,13000,18.8,53.4,51.30434783,84.36431036,88.52486479,,23.88059701,71.52188112,5131,2800,58.51851852,214,54550,3.3,40.2,1.926782274,53.56454721,9.073900842,1.775498126,4.705882353,1.993214589,42.75862069,342.25,5.2,60.5,80.06642275,28.14157073,6.169674176,28.61319203
608,Kensington & Chelsea,Royal Hospital,West Central,"1,926","4,790",Zac Goldsmith,334,13.63822526,64.70989761,21.65187713,43,7944.4,15.4,44.8,43.44827586,79.64615056,88.00501774,,30.78995633,124.3427971,3539,5300,38.61386139,137,60600,2.6,35.8,1.616628176,74.13394919,6.259121129,1.434308663,6.666666667,1.940700809,49.45054945,366.16,9,56.1,117.8699183,43.13775417,5.017384681,36.40856672
609,Kensington & Chelsea,St Helen`S,West Central,"1,509","3,688",Sadiq Aman Khan,625,18.62673484,69.75894814,11.61431702,36,13285.7,37.6,37.8,49.56521739,74.82211062,81.92896909,,23.70016923,210.2089166,4126,3000,39.16666667,92,36100,3.7,15.9,15.45667447,15.92505855,26.57243816,4.103031685,28.7804878,7.937262357,53.18681319,330.4808989,21.5,35.5,114.7520582,21.90025133,3.77356742,32.53768844
610,Kensington & Chelsea,Stanley,West Central,"1,863","4,877",Zac Goldsmith,418,15.5220615,68.46967303,16.00826547,37,11571.4,19,48.7,42.5,83.31200858,83.99119668,7.692307692,18.62745098,175.0301568,4239,13500,46.49122807,165,54990,6.8,38.3,1.094091904,63.01969365,6.737218661,0.959002637,6.923076923,2.347066167,48.52941176,344.5,7.3,56.1,118.6551314,9.066472359,5.6179754,33.50978136
611,Westminster,Abbey Road,West Central,"2,254","5,091",Zac Goldsmith,539,17.57238501,68.18537518,14.24223981,36,10318.2,35.4,56.9,56.49122807,86.07383351,89.46393483,8.490566038,23.17073171,107.8714723,5233,3800,64.82758621,221,52200,7.9,44.4,2.368866328,54.65313029,6.270833333,1.104690687,6.28332064,3.533026114,58.28877005,329.0605263,10,56.6,45.78144185,7.221176291,5.356010394,34.40719542
612,Westminster,Bayswater,West Central,"2,141","5,365",Zac Goldsmith,764,13.19266229,76.21899059,10.58834712,35,20700,31.1,56.1,53.33333333,83.9618509,85.68887747,9.523809524,21.97802198,99.85761747,5977,4300,97.27891156,183,49960,2.1,42.7,9.849749583,30.05008347,10.09424084,1.603732322,10.18973999,2.436806692,55.68862275,344.1022222,7.5,61.3,106.2547819,3.751744384,6.512012931,32.70531401
613,Westminster,Bryanston And Dorset Square,West Central,"2,071","5,229",Zac Goldsmith,631,10.60151563,78.59962109,10.79886328,33,17642.9,37.2,61.3,45.50724638,85.21209874,86.42659165,12.19512195,34.04255319,146.1669783,6295,29300,101.6304348,268,51370,0.8,55.5,4.193971166,56.48754915,5.457777778,1.58598814,7.146941109,2.601809955,56.4516129,358.4705882,8.2,58,170.4965451,2.147110454,7.996288883,30.82520514
614,Westminster,Church Street,West Central,"2,618","6,082",Sadiq Aman Khan,1635,22.45237501,63.79668913,13.75093586,34,29750,61.7,52.7,64.81481481,79.13376168,82.56518507,13.78446115,26.20087336,186.904471,3744,4700,68.18181818,61,26290,1,24.8,18.01619433,7.287449393,28.95652174,5.954912803,34.53038674,12.60860352,67.52136752,318.4377483,28.1,26.4,80.94800968,7.633671694,6.718213923,35.20492419
615,Westminster,Churchill,West Central,"2,364","5,314",Sadiq Aman Khan,1064,18.57332574,69.51242648,11.91424777,34,16750,39.4,44.4,51.02040816,79.51382836,85.92456313,14.61038961,26.92307692,161.0909448,4085,3500,37.14285714,137,39530,0.8,22.6,21.0626186,22.20113852,20.04968944,4.282218597,27.00457,8.616531462,62.91079812,343.5030928,19.1,38.4,107.5618653,22.18918737,4.930007196,38.56127886
616,Westminster,Harrow Road,West Central,"2,694","6,534",Sadiq Aman Khan,1558,18.85996919,72.63439552,8.505635287,33,24300,49,48.2,57.57575758,76.10198559,85.38890744,10.91954023,29.44983819,128.4470247,5533,2200,56.73758865,156,35000,2.4,31,6.581352834,7.495429616,21.83168317,3.616091608,25.68493151,8.72125115,57.11835334,332.9747253,18.4,39.5,67.06968385,3.013115164,5.71677121,33.90828776
617,Westminster,Hyde Park,West Central,"1,872","5,350",Zac Goldsmith,595,13.09939781,77.15411494,9.74648725,32,13000,44.7,64.2,46.08695652,81.18164114,85.85104748,11.57024793,21.42857143,197.312645,6014,30000,83.33333333,389,46880,1.3,52.3,3.562653563,57.24815725,7.622807018,1.071428571,8.490566038,4.368546465,64.41947566,335.5081081,11.1,54.7,152.609827,8.91098643,7.982478216,29.13085005
618,Westminster,Knightsbridge And Belgravia,West Central,"1,081","3,496",Zac Goldsmith,134,10.35237906,75.9406729,13.70694804,34,2736.1,30.4,59.6,38.26086957,89.08956256,91.56012067,,,123.5039208,3947,34300,37.5,163,88330,4.3,39.4,0.65681445,94.25287356,0.694610778,0.250125063,0.960307298,2.730551262,50.90909091,340.6666667,5.7,47.8,177.0833333,69.11155427,6.629948693,28.08855505
619,Westminster,Lancaster Gate,West Central,"2,190","5,657",Zac Goldsmith,724,11.51616176,80.04783302,8.436005218,32,22416.7,33.7,64.6,39.75609756,83.96089763,87.33547651,5.970149254,22.76422764,114.2044604,7523,7900,149.1071429,193,49290,1.4,55.2,16.42189586,41.12149533,7.706122449,1.227782975,9.186351706,2.990131094,54.25101215,348.9744186,7.1,60.8,150.4268472,8.555572617,7.652652826,27.41067733
620,Westminster,Little Venice,West Central,"2,232","5,278",Zac Goldsmith,771,18.19741714,71.14603089,10.65655197,35,18000,35.6,52.6,62.26415094,80.44074976,85.41392098,9.139784946,21.34146341,123.4106208,5384,2900,52.63157895,131,48770,2.9,39.6,4.077669903,50.29126214,10.5136612,1.565074135,16.35620173,4.491199676,57.31707317,303.9354839,11.5,56.5,74.82305359,15.44744442,5.644336652,35.67088192
621,Westminster,Maida Vale,West Central,"2,329","5,721",Sadiq Aman Khan,1008,17.85037879,72.90719697,9.242424242,34,17166.7,37.6,49,62.4137931,80.86344126,85.97821449,8.467741935,25.24752475,93.99428027,5243,1800,39.35483871,143,45660,1.6,37.5,7.172995781,29.32489451,13.86206897,2.011735122,19.06158358,7.053571429,56.91906005,323.337069,13.2,52.2,59.0100913,27.24380722,5.186926433,33.84492406
622,Westminster,Marylebone High Street,West Central,"1,850","4,676",Zac Goldsmith,481,9.325076288,79.33943637,11.33548735,34,10750,27.8,58.5,38.73015873,84.5352385,85.61301884,10,,195.1989893,5902,67900,84.57142857,172,58370,1,53.4,2.5,65.58823529,4.05,0.616998303,9.909165979,1.4803849,45.45454545,390.1789474,5.8,61.5,302.4390244,6.112984996,7.741554936,32.95218295
623,Westminster,Queens Park,West Central,"2,867","6,912",Sadiq Aman Khan,1818,20.1745655,69.88745119,9.937983309,33,21250,52.6,43.3,56.96969697,77.04570799,82.63476684,11.02564103,29.15662651,125.6838906,5088,1900,54.26356589,104,32260,5.1,19.9,6.525911708,4.606525912,23.47524752,3.97404704,32.10445469,10.78240561,56.81470138,314.9472222,22.6,30.3,62.18905473,4.423030918,5.040480881,35.90622429
624,Westminster,Regent's Park,West Central,"2,138","5,621",Zac Goldsmith,714,15.68219966,68.34785389,15.96994645,36,5326.1,43.7,59.9,44.91803279,84.07905191,86.7032903,7.547169811,20.83333333,161.6112198,5153,9100,53.37078652,194,46510,1.7,39,0.847457627,53.38983051,10.16037736,1.268606225,10.33591731,4.07232173,55.01858736,296.6185185,13,52.2,66.55345302,62.2256028,5.223717068,31.41263941
625,Westminster,St James's,West Central,"2,156","5,768",Zac Goldsmith,713,8.954481386,79.81925213,11.22626648,34,3271.4,28.8,49,33,83.47849556,85.89964195,12.60504202,26.08695652,810.1757632,5879,214300,69.46107784,306,52520,0.5,40.5,7.662337662,56.75324675,10.92523364,3.748897383,15.92568016,2.133632791,44.44444444,352.8394737,10.7,49.9,990.0043085,30.71221518,7.596734585,31.47335423
626,Westminster,Tachbrook,West Central,"2,229","4,831",Zac Goldsmith,725,10.28389681,74.77912593,14.93697726,37,20750,21.8,41.1,37.72727273,83.25351315,84.34050547,13.08411215,32,121.0964608,4531,2600,39.86486486,110,47340,0.3,42.6,6.25,30.6640625,11.79220779,2.16791486,19.01469317,2.430555556,48.21428571,368,12.5,55.1,57.7014783,32.38580889,6.561638189,40.1842798
627,Westminster,Vincent Square,West Central,"2,539","5,713",Zac Goldsmith,938,14.22454805,73.13986679,12.63558516,35,14714.3,29.3,44.6,42.74509804,79.98568227,85.05485571,9.954751131,24.84848485,164.0957698,5023,26700,51.875,152,46550,0.2,29,11.24161074,41.27516779,14.11173184,3.007252786,17.31720726,4.310175162,54.42176871,326.3586207,11.7,53.1,82.42929097,26.35398562,6.90706942,37.83247976
628,Westminster,Warwick,West Central,"2,254","5,261",Zac Goldsmith,659,10.90390299,76.95913584,12.13696117,34,15916.7,24,43.9,38.11320755,80.679094,88.49409425,13.49206349,25.22522523,253.4818942,5388,24200,60,137,50250,0.7,34.5,3.113553114,47.06959707,11.35227273,2.154458071,21.00840336,2.447761194,50,310.1636364,9.4,58.5,138.0523647,4.022371265,7.223790239,36.84210526
629,Westminster,West End,West Central,"1,797","4,707",Zac Goldsmith,619,8.663520613,79.77918262,11.55729677,36,5475,32.4,56.8,34.11764706,82.08524614,84.12213265,,23.88059701,611.2335773,6124,217900,76.58227848,156,54970,0.8,47.1,1.086956522,64.85507246,7.732057416,1.257158821,11.98465964,2.016949153,53.19148936,363.128,9.6,54.6,1212.132219,3.861082355,7.983707684,29.66524217
